Date=12/9/2020
Time=10:36:38 AM
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22562 / 4000
21956 / 4000
21475 / 4000
21020 / 4000
20456 / 4000
19929 / 4000
19470 / 4000
19089 / 4000
18696 / 4000
18295 / 4000
17974 / 4000
17631 / 4000
17328 / 4000
17009 / 4000
16694 / 4000
16450 / 4000
16169 / 4000
15906 / 4000
15659 / 4000
15426 / 4000
15182 / 4000
14960 / 4000
14743 / 4000
14548 / 4000
14332 / 4000
14142 / 4000
13956 / 4000
13786 / 4000
13606 / 4000
13441 / 4000
13298 / 4000
13145 / 4000
12985 / 4000
12847 / 4000
12710 / 4000
12579 / 4000
12466 / 4000
12348 / 4000
12244 / 4000
12091 / 4000
11984 / 4000
11908 / 4000
11837 / 4000
11757 / 4000
11666 / 4000
11601 / 4000
11539 / 4000
11475 / 4000
11392 / 4000
11366 / 4000
11312 / 4000
11253 / 4000
11234 / 4000
11192 / 4000
11160 / 4000
11123 / 4000
11089 / 4000
11073 / 4000
11066 / 4000
11075 / 4000
11070 / 4000
11099 / 4000
11096 / 4000
11117 / 4000
11142 / 4000
11160 / 4000
11169 / 4000
11207 / 4000
11237 / 4000
11291 / 4000
11399 / 4000
11455 / 4000
11494 / 4000
11518 / 4000
11618 / 4000
11717 / 4000
11785 / 4000
11840 / 4000
11919 / 4000
12031 / 4000
12159 / 4000
12247 / 4000
12343 / 4000
12457 / 4000
12571 / 4000
12687 / 4000
12828 / 4000
12933 / 4000
13081 / 4000
13242 / 4000
13423 / 4000
13591 / 4000
13772 / 4000
13953 / 4000
14148 / 4000
14353 / 4000
14558 / 4000
14769 / 4000
14984 / 4000
15222 / 4000
15467 / 4000
15682 / 4000
15939 / 4000
16196 / 4000
16430 / 4000
16751 / 4000
17101 / 4000
17347 / 4000
17657 / 4000
17992 / 4000
18324 / 4000
18687 / 4000
19104 / 4000
19430 / 4000
19875 / 4000
20293 / 4000
20764 / 4000
32767 / 4000
21715 / 4000
32767 / 4000
32767 / 4000
23401 / 4000
24258 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23394 / 4000
22774 / 4000
22027 / 4000
21630 / 4000
21125 / 4000
20530 / 4000
20037 / 4000
19715 / 4000
19204 / 4000
18805 / 4000
18359 / 4000
18036 / 4000
17701 / 4000
17373 / 4000
17067 / 4000
16727 / 4000
16479 / 4000
16178 / 4000
15942 / 4000
15673 / 4000
15427 / 4000
15170 / 4000
14953 / 4000
14736 / 4000
14514 / 4000
14308 / 4000
14106 / 4000
13930 / 4000
13743 / 4000
13555 / 4000
13397 / 4000
13231 / 4000
13087 / 4000
12928 / 4000
12792 / 4000
12631 / 4000
12503 / 4000
12377 / 4000
12250 / 4000
12141 / 4000
11997 / 4000
11899 / 4000
11810 / 4000
11718 / 4000
11634 / 4000
11555 / 4000
11486 / 4000
11413 / 4000
11344 / 4000
11274 / 4000
11220 / 4000
11169 / 4000
11122 / 4000
11076 / 4000
10996 / 4000
10982 / 4000
10966 / 4000
10920 / 4000
10907 / 4000
10909 / 4000
10912 / 4000
10912 / 4000
10944 / 4000
10939 / 4000
10947 / 4000
10968 / 4000
10977 / 4000
11011 / 4000
11038 / 4000
11046 / 4000
11088 / 4000
11139 / 4000
11169 / 4000
11219 / 4000
11299 / 4000
11344 / 4000
11426 / 4000
11509 / 4000
11582 / 4000
11661 / 4000
11724 / 4000
11813 / 4000
11937 / 4000
12039 / 4000
12167 / 4000
12245 / 4000
12375 / 4000
12489 / 4000
12616 / 4000
12737 / 4000
12875 / 4000
13019 / 4000
13188 / 4000
13374 / 4000
13546 / 4000
13738 / 4000
13936 / 4000
14112 / 4000
14333 / 4000
14546 / 4000
14752 / 4000
14987 / 4000
15216 / 4000
15468 / 4000
15675 / 4000
15982 / 4000
16205 / 4000
16578 / 4000
16770 / 4000
17081 / 4000
17399 / 4000
17743 / 4000
18066 / 4000
18428 / 4000
18770 / 4000
19132 / 4000
19576 / 4000
19994 / 4000
20399 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23617 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22147 / 4000
21861 / 4000
21193 / 4000
20669 / 4000
20285 / 4000
19769 / 4000
19308 / 4000
18916 / 4000
18478 / 4000
18178 / 4000
17770 / 4000
17453 / 4000
17130 / 4000
16797 / 4000
16534 / 4000
16232 / 4000
15976 / 4000
15670 / 4000
15431 / 4000
15184 / 4000
14962 / 4000
14721 / 4000
14526 / 4000
14292 / 4000
14073 / 4000
13906 / 4000
13713 / 4000
13512 / 4000
13369 / 4000
13183 / 4000
13015 / 4000
12877 / 4000
12732 / 4000
12581 / 4000
12446 / 4000
12313 / 4000
12172 / 4000
12064 / 4000
11955 / 4000
11824 / 4000
11709 / 4000
11613 / 4000
11517 / 4000
11440 / 4000
11369 / 4000
11285 / 4000
11210 / 4000
11147 / 4000
11078 / 4000
11022 / 4000
10854 / 4000
10715 / 4000
10617 / 4000
10808 / 4000
10820 / 4000
10816 / 4000
10797 / 4000
10785 / 4000
10768 / 4000
10753 / 4000
10763 / 4000
10760 / 4000
10768 / 4000
10781 / 4000
10808 / 4000
10795 / 4000
10822 / 4000
10859 / 4000
10896 / 4000
10948 / 4000
10983 / 4000
11036 / 4000
11069 / 4000
11130 / 4000
11181 / 4000
11240 / 4000
11302 / 4000
11393 / 4000
11442 / 4000
11536 / 4000
11619 / 4000
11718 / 4000
11846 / 4000
11958 / 4000
12011 / 4000
12174 / 4000
12307 / 4000
12422 / 4000
12559 / 4000
12702 / 4000
12841 / 4000
12954 / 4000
13125 / 4000
13313 / 4000
13510 / 4000
13717 / 4000
13900 / 4000
14105 / 4000
14323 / 4000
14538 / 4000
14747 / 4000
15015 / 4000
15218 / 4000
15474 / 4000
15720 / 4000
16002 / 4000
16251 / 4000
16526 / 4000
16807 / 4000
17129 / 4000
17453 / 4000
17830 / 4000
18161 / 4000
18479 / 4000
18877 / 4000
19263 / 4000
19717 / 4000
20130 / 4000
20554 / 4000
20999 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23278 / 4000
22629 / 4000
21996 / 4000
21468 / 4000
20969 / 4000
20388 / 4000
19901 / 4000
19453 / 4000
19002 / 4000
18601 / 4000
18225 / 4000
17868 / 4000
17517 / 4000
17167 / 4000
16875 / 4000
16576 / 4000
16257 / 4000
15988 / 4000
15722 / 4000
15455 / 4000
15194 / 4000
14969 / 4000
14721 / 4000
14520 / 4000
14285 / 4000
14053 / 4000
13882 / 4000
13683 / 4000
13491 / 4000
13319 / 4000
13163 / 4000
12961 / 4000
12829 / 4000
12667 / 4000
12517 / 4000
12391 / 4000
12256 / 4000
12124 / 4000
11996 / 4000
11859 / 4000
11748 / 4000
11646 / 4000
11539 / 4000
11418 / 4000
11345 / 4000
11261 / 4000
11193 / 4000
11106 / 4000
11028 / 4000
10964 / 4000
10869 / 4000
10755 / 4000
10751 / 4000
10740 / 4000
10718 / 4000
10694 / 4000
10657 / 4000
10638 / 4000
10625 / 4000
10621 / 4000
10602 / 4000
10593 / 4000
10566 / 4000
10604 / 4000
10594 / 4000
10608 / 4000
10636 / 4000
10651 / 4000
10680 / 4000
10703 / 4000
10740 / 4000
10762 / 4000
10822 / 4000
10845 / 4000
10909 / 4000
10956 / 4000
11024 / 4000
11089 / 4000
11165 / 4000
11224 / 4000
11338 / 4000
11372 / 4000
11416 / 4000
11543 / 4000
11655 / 4000
11714 / 4000
11874 / 4000
11981 / 4000
12098 / 4000
12223 / 4000
12357 / 4000
12502 / 4000
12655 / 4000
12813 / 4000
12959 / 4000
13072 / 4000
13285 / 4000
13503 / 4000
13681 / 4000
13891 / 4000
14094 / 4000
14318 / 4000
14532 / 4000
14775 / 4000
14998 / 4000
15251 / 4000
15485 / 4000
15776 / 4000
16035 / 4000
16297 / 4000
16589 / 4000
16872 / 4000
17221 / 4000
17505 / 4000
17872 / 4000
18215 / 4000
18567 / 4000
18920 / 4000
19355 / 4000
19858 / 4000
20211 / 4000
20771 / 4000
32767 / 4000
21710 / 4000
32767 / 4000
22957 / 4000
23418 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22843 / 4000
22081 / 4000
21699 / 4000
21128 / 4000
20524 / 4000
20185 / 4000
19615 / 4000
19207 / 4000
18721 / 4000
18319 / 4000
17935 / 4000
17590 / 4000
17246 / 4000
16958 / 4000
16575 / 4000
16333 / 4000
16025 / 4000
15764 / 4000
15486 / 4000
15243 / 4000
14972 / 4000
14753 / 4000
14521 / 4000
14293 / 4000
14054 / 4000
13881 / 4000
13693 / 4000
13457 / 4000
13319 / 4000
13124 / 4000
12947 / 4000
12783 / 4000
12631 / 4000
12473 / 4000
12340 / 4000
12191 / 4000
12050 / 4000
11928 / 4000
11798 / 4000
11671 / 4000
11568 / 4000
11478 / 4000
11343 / 4000
11248 / 4000
11154 / 4000
11075 / 4000
11009 / 4000
10929 / 4000
10844 / 4000
10749 / 4000
10725 / 4000
10692 / 4000
10654 / 4000
10611 / 4000
10564 / 4000
10546 / 4000
10516 / 4000
10486 / 4000
10455 / 4000
10444 / 4000
10437 / 4000
10421 / 4000
10412 / 4000
10429 / 4000
10428 / 4000
10438 / 4000
10461 / 4000
10492 / 4000
10521 / 4000
10540 / 4000
10569 / 4000
10599 / 4000
10654 / 4000
10705 / 4000
10765 / 4000
10797 / 4000
10868 / 4000
10920 / 4000
10985 / 4000
11074 / 4000
11118 / 4000
11184 / 4000
11292 / 4000
11392 / 4000
11469 / 4000
11555 / 4000
11665 / 4000
11781 / 4000
11901 / 4000
12038 / 4000
12171 / 4000
12348 / 4000
12468 / 4000
12597 / 4000
12746 / 4000
12909 / 4000
13086 / 4000
13272 / 4000
13494 / 4000
13686 / 4000
13887 / 4000
14116 / 4000
14341 / 4000
14555 / 4000
14790 / 4000
15032 / 4000
15328 / 4000
15549 / 4000
15812 / 4000
16092 / 4000
16336 / 4000
16649 / 4000
16954 / 4000
17290 / 4000
17659 / 4000
17938 / 4000
18357 / 4000
18736 / 4000
19113 / 4000
19576 / 4000
19970 / 4000
20371 / 4000
32767 / 4000
32767 / 4000
21937 / 4000
22435 / 4000
23148 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23185 / 4000
22410 / 4000
21917 / 4000
21299 / 4000
20861 / 4000
20320 / 4000
19839 / 4000
19341 / 4000
18907 / 4000
18439 / 4000
18063 / 4000
17707 / 4000
17395 / 4000
17031 / 4000
16679 / 4000
16426 / 4000
16071 / 4000
15808 / 4000
15550 / 4000
15309 / 4000
14996 / 4000
14778 / 4000
14558 / 4000
14311 / 4000
14058 / 4000
13913 / 4000
13688 / 4000
13461 / 4000
13294 / 4000
13118 / 4000
12938 / 4000
12764 / 4000
12608 / 4000
12453 / 4000
12301 / 4000
12157 / 4000
12001 / 4000
11881 / 4000
11733 / 4000
11611 / 4000
11498 / 4000
11387 / 4000
11291 / 4000
11177 / 4000
11098 / 4000
11008 / 4000
10912 / 4000
32767 / 4000
32767 / 4000
10661 / 4000
10638 / 4000
10584 / 4000
10546 / 4000
10491 / 4000
10465 / 4000
10433 / 4000
10373 / 4000
10354 / 4000
10333 / 4000
10323 / 4000
10275 / 4000
10265 / 4000
10261 / 4000
10235 / 4000
10216 / 4000
10160 / 4000
10288 / 4000
10305 / 4000
10318 / 4000
10311 / 4000
10363 / 4000
10401 / 4000
10419 / 4000
10503 / 4000
10546 / 4000
10584 / 4000
10644 / 4000
10721 / 4000
10773 / 4000
10846 / 4000
10903 / 4000
10950 / 4000
11052 / 4000
11150 / 4000
11239 / 4000
11297 / 4000
11401 / 4000
11477 / 4000
11593 / 4000
11696 / 4000
11858 / 4000
12013 / 4000
12130 / 4000
12266 / 4000
12414 / 4000
12555 / 4000
12733 / 4000
12882 / 4000
13060 / 4000
13273 / 4000
13487 / 4000
13696 / 4000
13909 / 4000
14141 / 4000
14371 / 4000
14603 / 4000
14837 / 4000
15103 / 4000
15331 / 4000
15589 / 4000
15862 / 4000
16144 / 4000
16445 / 4000
16701 / 4000
17053 / 4000
17401 / 4000
17745 / 4000
18120 / 4000
18467 / 4000
18816 / 4000
32767 / 4000
32767 / 4000
20146 / 4000
20566 / 4000
21032 / 4000
32767 / 4000
22113 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23475 / 4000
32767 / 4000
21984 / 4000
21567 / 4000
21116 / 4000
20442 / 4000
19988 / 4000
19574 / 4000
19034 / 4000
18637 / 4000
18228 / 4000
17825 / 4000
17471 / 4000
17180 / 4000
16775 / 4000
16488 / 4000
16179 / 4000
15878 / 4000
15633 / 4000
15352 / 4000
15107 / 4000
14846 / 4000
14622 / 4000
14292 / 4000
14121 / 4000
13903 / 4000
13659 / 4000
13480 / 4000
13276 / 4000
13104 / 4000
12925 / 4000
12760 / 4000
12578 / 4000
12420 / 4000
12277 / 4000
12124 / 4000
11952 / 4000
11830 / 4000
11680 / 4000
11570 / 4000
11422 / 4000
11324 / 4000
11210 / 4000
11102 / 4000
11022 / 4000
10923 / 4000
10787 / 4000
10732 / 4000
10653 / 4000
10603 / 4000
10555 / 4000
10486 / 4000
10464 / 4000
10376 / 4000
10327 / 4000
10290 / 4000
10246 / 4000
10216 / 4000
10174 / 4000
10159 / 4000
10119 / 4000
10112 / 4000
10120 / 4000
10104 / 4000
10138 / 4000
10167 / 4000
10125 / 4000
10116 / 4000
10130 / 4000
10150 / 4000
10175 / 4000
10208 / 4000
10240 / 4000
10299 / 4000
10330 / 4000
10380 / 4000
10432 / 4000
10481 / 4000
10551 / 4000
10604 / 4000
10676 / 4000
10750 / 4000
10823 / 4000
10917 / 4000
10987 / 4000
11068 / 4000
11181 / 4000
11255 / 4000
11320 / 4000
11409 / 4000
11492 / 4000
11719 / 4000
11820 / 4000
11940 / 4000
12112 / 4000
12251 / 4000
12397 / 4000
12560 / 4000
12709 / 4000
12884 / 4000
13094 / 4000
13290 / 4000
13490 / 4000
13712 / 4000
13931 / 4000
14144 / 4000
14414 / 4000
14649 / 4000
14891 / 4000
15124 / 4000
15381 / 4000
15657 / 4000
15939 / 4000
16205 / 4000
16521 / 4000
16838 / 4000
17172 / 4000
17461 / 4000
17842 / 4000
18273 / 4000
18589 / 4000
18951 / 4000
32767 / 4000
19859 / 4000
20336 / 4000
32767 / 4000
21268 / 4000
21892 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23235 / 4000
22212 / 4000
21831 / 4000
21254 / 4000
20648 / 4000
20280 / 4000
19755 / 4000
19267 / 4000
18751 / 4000
18369 / 4000
17978 / 4000
17590 / 4000
17223 / 4000
16901 / 4000
16542 / 4000
16305 / 4000
15948 / 4000
15665 / 4000
15410 / 4000
15159 / 4000
14838 / 4000
14629 / 4000
14355 / 4000
14142 / 4000
13936 / 4000
13723 / 4000
13519 / 4000
13321 / 4000
13125 / 4000
12921 / 4000
12745 / 4000
12609 / 4000
12403 / 4000
12257 / 4000
12092 / 4000
11944 / 4000
11789 / 4000
11621 / 4000
11498 / 4000
11380 / 4000
11261 / 4000
11134 / 4000
11047 / 4000
10935 / 4000
10842 / 4000
10719 / 4000
10642 / 4000
10586 / 4000
10518 / 4000
10466 / 4000
10407 / 4000
10349 / 4000
10286 / 4000
10241 / 4000
10180 / 4000
10136 / 4000
10098 / 4000
10084 / 4000
10077 / 4000
10078 / 4000
10069 / 4000
10070 / 4000
10065 / 4000
10063 / 4000
10067 / 4000
10072 / 4000
10066 / 4000
10076 / 4000
10078 / 4000
10064 / 4000
10078 / 4000
10091 / 4000
10062 / 4000
10111 / 4000
10187 / 4000
10231 / 4000
10303 / 4000
10334 / 4000
10400 / 4000
10457 / 4000
10522 / 4000
10585 / 4000
10676 / 4000
10756 / 4000
10848 / 4000
10934 / 4000
11020 / 4000
11132 / 4000
11228 / 4000
11270 / 4000
11361 / 4000
11472 / 4000
11652 / 4000
11802 / 4000
11949 / 4000
12082 / 4000
12236 / 4000
12371 / 4000
12555 / 4000
12743 / 4000
12896 / 4000
13092 / 4000
13308 / 4000
13502 / 4000
13739 / 4000
13968 / 4000
14216 / 4000
14453 / 4000
14699 / 4000
14938 / 4000
15188 / 4000
15443 / 4000
15733 / 4000
16038 / 4000
16293 / 4000
16600 / 4000
16950 / 4000
17257 / 4000
17665 / 4000
17966 / 4000
18407 / 4000
18732 / 4000
19172 / 4000
19676 / 4000
20030 / 4000
20501 / 4000
20923 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
24286 / 4000
23449 / 4000
32767 / 4000
21975 / 4000
21574 / 4000
21000 / 4000
20403 / 4000
19896 / 4000
19399 / 4000
18993 / 4000
18555 / 4000
18172 / 4000
17712 / 4000
17405 / 4000
17070 / 4000
16645 / 4000
16387 / 4000
16012 / 4000
15697 / 4000
15459 / 4000
15235 / 4000
14919 / 4000
14711 / 4000
14399 / 4000
14220 / 4000
13967 / 4000
13746 / 4000
13553 / 4000
13350 / 4000
13104 / 4000
12929 / 4000
12761 / 4000
12571 / 4000
12397 / 4000
12232 / 4000
12084 / 4000
11911 / 4000
11758 / 4000
11608 / 4000
11464 / 4000
11331 / 4000
11215 / 4000
11097 / 4000
11002 / 4000
10865 / 4000
10767 / 4000
10657 / 4000
10595 / 4000
10516 / 4000
10463 / 4000
10382 / 4000
10330 / 4000
10256 / 4000
10199 / 4000
10121 / 4000
10077 / 4000
10082 / 4000
10067 / 4000
10058 / 4000
10061 / 4000
10048 / 4000
10043 / 4000
10055 / 4000
10041 / 4000
10053 / 4000
10058 / 4000
10051 / 4000
10053 / 4000
10054 / 4000
10048 / 4000
10050 / 4000
10054 / 4000
10055 / 4000
10041 / 4000
10052 / 4000
10056 / 4000
10066 / 4000
10086 / 4000
10120 / 4000
10168 / 4000
10253 / 4000
10311 / 4000
10374 / 4000
10439 / 4000
10528 / 4000
10592 / 4000
10687 / 4000
10790 / 4000
10871 / 4000
10963 / 4000
11050 / 4000
11122 / 4000
11223 / 4000
11309 / 4000
11434 / 4000
11597 / 4000
11772 / 4000
11920 / 4000
12097 / 4000
12222 / 4000
12379 / 4000
12567 / 4000
12711 / 4000
12905 / 4000
13112 / 4000
13336 / 4000
13552 / 4000
13792 / 4000
14012 / 4000
14270 / 4000
14498 / 4000
14761 / 4000
14998 / 4000
15254 / 4000
15525 / 4000
15811 / 4000
16127 / 4000
16387 / 4000
16765 / 4000
17015 / 4000
17370 / 4000
17766 / 4000
18197 / 4000
18524 / 4000
18898 / 4000
19361 / 4000
19810 / 4000
20229 / 4000
20706 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22261 / 4000
21829 / 4000
21231 / 4000
20675 / 4000
20149 / 4000
19719 / 4000
19211 / 4000
18691 / 4000
18331 / 4000
17862 / 4000
17522 / 4000
17150 / 4000
16813 / 4000
16490 / 4000
16182 / 4000
15823 / 4000
15548 / 4000
15294 / 4000
14991 / 4000
14768 / 4000
14498 / 4000
14264 / 4000
14026 / 4000
13788 / 4000
13578 / 4000
13367 / 4000
13169 / 4000
12959 / 4000
12777 / 4000
12575 / 4000
12409 / 4000
12245 / 4000
12053 / 4000
11910 / 4000
11761 / 4000
11591 / 4000
11441 / 4000
11308 / 4000
11191 / 4000
11068 / 4000
10960 / 4000
10830 / 4000
10733 / 4000
10595 / 4000
10538 / 4000
10475 / 4000
10391 / 4000
10315 / 4000
10243 / 4000
10179 / 4000
10109 / 4000
10057 / 4000
10063 / 4000
10059 / 4000
10058 / 4000
10050 / 4000
10049 / 4000
10047 / 4000
10048 / 4000
10039 / 4000
10036 / 4000
10045 / 4000
10038 / 4000
10040 / 4000
10038 / 4000
10033 / 4000
10035 / 4000
10040 / 4000
10038 / 4000
10035 / 4000
10042 / 4000
10038 / 4000
10049 / 4000
10045 / 4000
10050 / 4000
10048 / 4000
10061 / 4000
10076 / 4000
10101 / 4000
10158 / 4000
10237 / 4000
10318 / 4000
10356 / 4000
10458 / 4000
10529 / 4000
10647 / 4000
10724 / 4000
10829 / 4000
10949 / 4000
11014 / 4000
11144 / 4000
11235 / 4000
11321 / 4000
11422 / 4000
11638 / 4000
11780 / 4000
11866 / 4000
12092 / 4000
12247 / 4000
12396 / 4000
12557 / 4000
12749 / 4000
12947 / 4000
13156 / 4000
13375 / 4000
13601 / 4000
13849 / 4000
14085 / 4000
14353 / 4000
14573 / 4000
14827 / 4000
