Date=12/9/2020
Time=1:41:43 PM
13031 / 4000
13047 / 4000
13016 / 4000
12985 / 4000
12977 / 4000
12965 / 4000
13015 / 4000
13042 / 4000
13057 / 4000
13059 / 4000
13108 / 4000
13130 / 4000
13154 / 4000
13244 / 4000
13252 / 4000
13322 / 4000
13319 / 4000
13414 / 4000
13461 / 4000
13539 / 4000
13645 / 4000
13711 / 4000
13763 / 4000
13871 / 4000
13972 / 4000
14046 / 4000
14200 / 4000
14255 / 4000
14410 / 4000
14575 / 4000
14667 / 4000
14835 / 4000
14990 / 4000
15108 / 4000
15274 / 4000
15476 / 4000
15605 / 4000
15793 / 4000
16004 / 4000
16166 / 4000
16429 / 4000
16614 / 4000
16868 / 4000
17088 / 4000
17348 / 4000
17672 / 4000
17860 / 4000
18190 / 4000
18457 / 4000
18819 / 4000
19094 / 4000
19363 / 4000
19823 / 4000
20157 / 4000
20504 / 4000
20758 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22688 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23765 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19848 / 4000
19471 / 4000
19127 / 4000
18856 / 4000
18489 / 4000
18184 / 4000
17872 / 4000
17626 / 4000
17335 / 4000
17062 / 4000
16796 / 4000
16593 / 4000
16369 / 4000
16162 / 4000
15954 / 4000
15741 / 4000
15531 / 4000
15358 / 4000
15176 / 4000
15034 / 4000
14864 / 4000
14729 / 4000
14534 / 4000
14403 / 4000
14290 / 4000
14154 / 4000
14026 / 4000
13899 / 4000
13795 / 4000
13695 / 4000
13600 / 4000
13494 / 4000
13401 / 4000
13330 / 4000
13268 / 4000
13155 / 4000
13141 / 4000
13054 / 4000
12976 / 4000
12961 / 4000
12887 / 4000
12884 / 4000
12882 / 4000
12788 / 4000
12786 / 4000
12799 / 4000
12807 / 4000
12793 / 4000
12787 / 4000
12786 / 4000
12787 / 4000
12794 / 4000
12804 / 4000
12887 / 4000
12898 / 4000
12900 / 4000
12979 / 4000
12967 / 4000
13050 / 4000
13102 / 4000
13146 / 4000
13262 / 4000
13291 / 4000
13351 / 4000
13443 / 4000
13519 / 4000
13638 / 4000
13700 / 4000
13793 / 4000
13915 / 4000
14029 / 4000
14172 / 4000
14218 / 4000
14423 / 4000
14561 / 4000
14723 / 4000
32767 / 4000
15044 / 4000
15170 / 4000
15320 / 4000
15503 / 4000
15688 / 4000
15950 / 4000
16116 / 4000
16373 / 4000
16560 / 4000
16768 / 4000
17037 / 4000
17285 / 4000
17533 / 4000
17850 / 4000
18185 / 4000
18450 / 4000
18782 / 4000
19092 / 4000
19325 / 4000
19830 / 4000
20178 / 4000
20473 / 4000
20847 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22828 / 4000
23247 / 4000
23834 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20276 / 4000
19884 / 4000
19504 / 4000
19126 / 4000
18866 / 4000
18482 / 4000
18193 / 4000
17838 / 4000
32767 / 4000
17245 / 4000
17049 / 4000
16747 / 4000
16538 / 4000
16317 / 4000
16092 / 4000
15862 / 4000
15651 / 4000
15441 / 4000
15265 / 4000
15077 / 4000
14903 / 4000
14762 / 4000
14556 / 4000
14445 / 4000
14321 / 4000
14158 / 4000
14028 / 4000
13886 / 4000
13790 / 4000
13659 / 4000
13533 / 4000
13463 / 4000
13334 / 4000
13261 / 4000
13155 / 4000
13086 / 4000
12998 / 4000
12931 / 4000
12890 / 4000
12824 / 4000
12769 / 4000
12688 / 4000
12656 / 4000
12623 / 4000
12613 / 4000
12594 / 4000
12544 / 4000
12510 / 4000
12509 / 4000
12510 / 4000
12498 / 4000
12514 / 4000
12538 / 4000
12554 / 4000
12615 / 4000
12611 / 4000
12601 / 4000
12683 / 4000
12702 / 4000
12780 / 4000
12806 / 4000
12896 / 4000
12912 / 4000
12975 / 4000
12997 / 4000
13131 / 4000
13209 / 4000
13305 / 4000
13339 / 4000
13462 / 4000
13566 / 4000
13703 / 4000
13755 / 4000
13884 / 4000
13990 / 4000
32767 / 4000
14320 / 4000
14459 / 4000
14584 / 4000
14763 / 4000
14930 / 4000
15060 / 4000
15279 / 4000
15454 / 4000
15642 / 4000
15847 / 4000
16060 / 4000
16286 / 4000
16528 / 4000
16731 / 4000
17017 / 4000
17234 / 4000
17464 / 4000
17828 / 4000
18143 / 4000
18441 / 4000
18750 / 4000
19082 / 4000
19365 / 4000
19796 / 4000
20165 / 4000
20426 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
22846 / 4000
23362 / 4000
23814 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20353 / 4000
19901 / 4000
19532 / 4000
19101 / 4000
18862 / 4000
18483 / 4000
18210 / 4000
17835 / 4000
17529 / 4000
17214 / 4000
17044 / 4000
16666 / 4000
16490 / 4000
16221 / 4000
16024 / 4000
15789 / 4000
15577 / 4000
15388 / 4000
15169 / 4000
14986 / 4000
14849 / 4000
14633 / 4000
14496 / 4000
14356 / 4000
14179 / 4000
14033 / 4000
13904 / 4000
13789 / 4000
13650 / 4000
13520 / 4000
13405 / 4000
13310 / 4000
13195 / 4000
13131 / 4000
12993 / 4000
12919 / 4000
12871 / 4000
12789 / 4000
12693 / 4000
12614 / 4000
12579 / 4000
12514 / 4000
12468 / 4000
12470 / 4000
12373 / 4000
12359 / 4000
12337 / 4000
12317 / 4000
12299 / 4000
12316 / 4000
12317 / 4000
12329 / 4000
12311 / 4000
12310 / 4000
12308 / 4000
12342 / 4000
12396 / 4000
12389 / 4000
12481 / 4000
12494 / 4000
12505 / 4000
12603 / 4000
12619 / 4000
12697 / 4000
12743 / 4000
12823 / 4000
12924 / 4000
12956 / 4000
13037 / 4000
13120 / 4000
13219 / 4000
13359 / 4000
13397 / 4000
13533 / 4000
13672 / 4000
13740 / 4000
13917 / 4000
14032 / 4000
14215 / 4000
14331 / 4000
14492 / 4000
14700 / 4000
14765 / 4000
15016 / 4000
15169 / 4000
15341 / 4000
15558 / 4000
15766 / 4000
15999 / 4000
16242 / 4000
16430 / 4000
16711 / 4000
16999 / 4000
17194 / 4000
17462 / 4000
17825 / 4000
18132 / 4000
18420 / 4000
18718 / 4000
19061 / 4000
19358 / 4000
19842 / 4000
20190 / 4000
20464 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19880 / 4000
19606 / 4000
19165 / 4000
18898 / 4000
18510 / 4000
18208 / 4000
17852 / 4000
17469 / 4000
17150 / 4000
17020 / 4000
16663 / 4000
16432 / 4000
16176 / 4000
15958 / 4000
15738 / 4000
15495 / 4000
15326 / 4000
15122 / 4000
14892 / 4000
14767 / 4000
14562 / 4000
14405 / 4000
14236 / 4000
14102 / 4000
13921 / 4000
13806 / 4000
13674 / 4000
13528 / 4000
13403 / 4000
13297 / 4000
13185 / 4000
13069 / 4000
12971 / 4000
12898 / 4000
12793 / 4000
12698 / 4000
12616 / 4000
12549 / 4000
12481 / 4000
12406 / 4000
12355 / 4000
12286 / 4000
12266 / 4000
12223 / 4000
12164 / 4000
12155 / 4000
12130 / 4000
12127 / 4000
12100 / 4000
12084 / 4000
12087 / 4000
12087 / 4000
12093 / 4000
12100 / 4000
12124 / 4000
12172 / 4000
12167 / 4000
12199 / 4000
12234 / 4000
12277 / 4000
12303 / 4000
12303 / 4000
12418 / 4000
12489 / 4000
12499 / 4000
12625 / 4000
12625 / 4000
12743 / 4000
12832 / 4000
12910 / 4000
12988 / 4000
13083 / 4000
13177 / 4000
13318 / 4000
13393 / 4000
13510 / 4000
13666 / 4000
13777 / 4000
13940 / 4000
14062 / 4000
14215 / 4000
14431 / 4000
14542 / 4000
14739 / 4000
14924 / 4000
15096 / 4000
15330 / 4000
15509 / 4000
15721 / 4000
15984 / 4000
16191 / 4000
16443 / 4000
16647 / 4000
16992 / 4000
17180 / 4000
17458 / 4000
17816 / 4000
18175 / 4000
18430 / 4000
18768 / 4000
19085 / 4000
19398 / 4000
19811 / 4000
20194 / 4000
20526 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20482 / 4000
19960 / 4000
19642 / 4000
19192 / 4000
18911 / 4000
18551 / 4000
18192 / 4000
17839 / 4000
17508 / 4000
17163 / 4000
16992 / 4000
16628 / 4000
16425 / 4000
16151 / 4000
15912 / 4000
15692 / 4000
15463 / 4000
15262 / 4000
15043 / 4000
14888 / 4000
14660 / 4000
14513 / 4000
14331 / 4000
14171 / 4000
14002 / 4000
13869 / 4000
13719 / 4000
13566 / 4000
13405 / 4000
13321 / 4000
13191 / 4000
13037 / 4000
12931 / 4000
12875 / 4000
12739 / 4000
12638 / 4000
12556 / 4000
12486 / 4000
12385 / 4000
12330 / 4000
12273 / 4000
12190 / 4000
12157 / 4000
12087 / 4000
12010 / 4000
12031 / 4000
11964 / 4000
11946 / 4000
11907 / 4000
11887 / 4000
11866 / 4000
11862 / 4000
11866 / 4000
11872 / 4000
11867 / 4000
11871 / 4000
11872 / 4000
11898 / 4000
11943 / 4000
11980 / 4000
12019 / 4000
12052 / 4000
12089 / 4000
12156 / 4000
12184 / 4000
12266 / 4000
12307 / 4000
12361 / 4000
12446 / 4000
12518 / 4000
12630 / 4000
12647 / 4000
12786 / 4000
12885 / 4000
12965 / 4000
13053 / 4000
13176 / 4000
13330 / 4000
13408 / 4000
13535 / 4000
13696 / 4000
13859 / 4000
13945 / 4000
14170 / 4000
14261 / 4000
14455 / 4000
14720 / 4000
14813 / 4000
15046 / 4000
15280 / 4000
15481 / 4000
15717 / 4000
15943 / 4000
16149 / 4000
16444 / 4000
16654 / 4000
16961 / 4000
17174 / 4000
17484 / 4000
17829 / 4000
18179 / 4000
18439 / 4000
18793 / 4000
19139 / 4000
19510 / 4000
19835 / 4000
20299 / 4000
20641 / 4000
20861 / 4000
21515 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
18964 / 4000
18559 / 4000
18263 / 4000
17894 / 4000
32767 / 4000
17183 / 4000
16933 / 4000
32767 / 4000
16370 / 4000
16149 / 4000
15889 / 4000
15658 / 4000
15451 / 4000
15207 / 4000
14986 / 4000
14845 / 4000
14603 / 4000
14452 / 4000
14269 / 4000
14096 / 4000
13923 / 4000
13790 / 4000
13632 / 4000
13458 / 4000
13356 / 4000
13226 / 4000
13061 / 4000
12947 / 4000
12846 / 4000
12714 / 4000
12625 / 4000
12535 / 4000
12439 / 4000
12341 / 4000
12284 / 4000
12175 / 4000
12131 / 4000
12038 / 4000
11990 / 4000
11912 / 4000
11877 / 4000
11825 / 4000
11786 / 4000
11765 / 4000
11741 / 4000
11693 / 4000
11701 / 4000
11685 / 4000
11638 / 4000
11640 / 4000
11658 / 4000
11689 / 4000
11707 / 4000
11703 / 4000
11699 / 4000
11761 / 4000
11771 / 4000
11798 / 4000
11820 / 4000
11886 / 4000
11908 / 4000
11981 / 4000
12040 / 4000
12103 / 4000
12186 / 4000
12217 / 4000
12298 / 4000
12379 / 4000
12463 / 4000
12538 / 4000
12659 / 4000
12756 / 4000
12866 / 4000
12957 / 4000
13065 / 4000
13201 / 4000
13355 / 4000
13434 / 4000
13591 / 4000
13751 / 4000
13913 / 4000
14095 / 4000
14256 / 4000
14467 / 4000
14612 / 4000
14788 / 4000
15007 / 4000
15243 / 4000
15434 / 4000
15677 / 4000
15918 / 4000
16131 / 4000
16403 / 4000
16668 / 4000
16962 / 4000
17176 / 4000
17470 / 4000
17852 / 4000
18181 / 4000
18455 / 4000
18815 / 4000
19178 / 4000
19571 / 4000
19891 / 4000
20427 / 4000
20664 / 4000
20954 / 4000
21569 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
18950 / 4000
18577 / 4000
18284 / 4000
17905 / 4000
32767 / 4000
17207 / 4000
16979 / 4000
16715 / 4000
32767 / 4000
16119 / 4000
15901 / 4000
15602 / 4000
15429 / 4000
15173 / 4000
14971 / 4000
14789 / 4000
14576 / 4000
14403 / 4000
14209 / 4000
14034 / 4000
13872 / 4000
13715 / 4000
13539 / 4000
13397 / 4000
13267 / 4000
13124 / 4000
12989 / 4000
12878 / 4000
12729 / 4000
12633 / 4000
12521 / 4000
12404 / 4000
12326 / 4000
12228 / 4000
12143 / 4000
12041 / 4000
11993 / 4000
11898 / 4000
11831 / 4000
11800 / 4000
11745 / 4000
11663 / 4000
11607 / 4000
11578 / 4000
11574 / 4000
11573 / 4000
11572 / 4000
11575 / 4000
11590 / 4000
11577 / 4000
11581 / 4000
11577 / 4000
11585 / 4000
11598 / 4000
11578 / 4000
11593 / 4000
11597 / 4000
11579 / 4000
11611 / 4000
11638 / 4000
11702 / 4000
11717 / 4000
11788 / 4000
11826 / 4000
11892 / 4000
11949 / 4000
12043 / 4000
12100 / 4000
12171 / 4000
12264 / 4000
12334 / 4000
12448 / 4000
12538 / 4000
12663 / 4000
12755 / 4000
12883 / 4000
12995 / 4000
13106 / 4000
13243 / 4000
13389 / 4000
13547 / 4000
13713 / 4000
13838 / 4000
14019 / 4000
14259 / 4000
14389 / 4000
14525 / 4000
14799 / 4000
14959 / 4000
15191 / 4000
15422 / 4000
15621 / 4000
15897 / 4000
16131 / 4000
16396 / 4000
16669 / 4000
17000 / 4000
17188 / 4000
17462 / 4000
17875 / 4000
18210 / 4000
18574 / 4000
18916 / 4000
19268 / 4000
19645 / 4000
19950 / 4000
20417 / 4000
20796 / 4000
21101 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19863 / 4000
32767 / 4000
19065 / 4000
18632 / 4000
18315 / 4000
17962 / 4000
32767 / 4000
17222 / 4000
17045 / 4000
16723 / 4000
32767 / 4000
16096 / 4000
15891 / 4000
15577 / 4000
15439 / 4000
15173 / 4000
14962 / 4000
14721 / 4000
14555 / 4000
14379 / 4000
14165 / 4000
13981 / 4000
13805 / 4000
13656 / 4000
13467 / 4000
13353 / 4000
13178 / 4000
13035 / 4000
12926 / 4000
12768 / 4000
12651 / 4000
12536 / 4000
12401 / 4000
12323 / 4000
12224 / 4000
12122 / 4000
12039 / 4000
11925 / 4000
11845 / 4000
11807 / 4000
11716 / 4000
11640 / 4000
11582 / 4000
11557 / 4000
11560 / 4000
11567 / 4000
11577 / 4000
11556 / 4000
11553 / 4000
11562 / 4000
11577 / 4000
11569 / 4000
11578 / 4000
11587 / 4000
11578 / 4000
11586 / 4000
11577 / 4000
11604 / 4000
11585 / 4000
11592 / 4000
11573 / 4000
11596 / 4000
11611 / 4000
11601 / 4000
11600 / 4000
11607 / 4000
11654 / 4000
11698 / 4000
11750 / 4000
11840 / 4000
11892 / 4000
11968 / 4000
12071 / 4000
12164 / 4000
12241 / 4000
12323 / 4000
12450 / 4000
12550 / 4000
12666 / 4000
12796 / 4000
12924 / 4000
13023 / 4000
13208 / 4000
13350 / 4000
13457 / 4000
13625 / 4000
13809 / 4000
13959 / 4000
14138 / 4000
14377 / 4000
14529 / 4000
14802 / 4000
14937 / 4000
15185 / 4000
15414 / 4000
15647 / 4000
15897 / 4000
16127 / 4000
16409 / 4000
16673 / 4000
17033 / 4000
17208 / 4000
17539 / 4000
17934 / 4000
18273 / 4000
18552 / 4000
18951 / 4000
19311 / 4000
19765 / 4000
19994 / 4000
20505 / 4000
20926 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21966 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19954 / 4000
19599 / 4000
19101 / 4000
18694 / 4000
18363 / 4000
18002 / 4000
32767 / 4000
17296 / 4000
17071 / 4000
16716 / 4000
16489 / 4000
16111 / 4000
15890 / 4000
15591 / 4000
15417 / 4000
15162 / 4000
14967 / 4000
14705 / 4000
14540 / 4000
14326 / 4000
14130 / 4000
13950 / 4000
13790 / 4000
13590 / 4000
13436 / 4000
13300 / 4000
13108 / 4000
12995 / 4000
12851 / 4000
12695 / 4000
12562 / 4000
12437 / 4000
12335 / 4000
12239 / 4000
12104 / 4000
12039 / 4000
11911 / 4000
11845 / 4000
11746 / 4000
11647 / 4000
11569 / 4000
11549 / 4000
11557 / 4000
11564 / 4000
11549 / 4000
11554 / 4000
11559 / 4000
11562 / 4000
11553 / 4000
11555 / 4000
11577 / 4000
11552 / 4000
11546 / 4000
11566 / 4000
11583 / 4000
11585 / 4000
11582 / 4000
11562 / 4000
11568 / 4000
11594 / 4000
11602 / 4000
11568 / 4000
11586 / 4000
11598 / 4000
11597 / 4000
11595 / 4000
11587 / 4000
11607 / 4000
11610 / 4000
11597 / 4000
11635 / 4000
11699 / 4000
11796 / 4000
11867 / 4000
11953 / 4000
12060 / 4000
12124 / 4000
12255 / 4000
12342 / 4000
12479 / 4000
12588 / 4000
12702 / 4000
12852 / 4000
12989 / 4000
13107 / 4000
13276 / 4000
13419 / 4000
13585 / 4000
13797 / 4000
13933 / 4000
14115 / 4000
14343 / 4000
14526 / 4000
14805 / 4000
14929 / 4000
15190 / 4000
15426 / 4000
15661 / 4000
15903 / 4000
16173 / 4000
16456 / 4000
16700 / 4000
17076 / 4000
17238 / 4000
17612 / 4000
17953 / 4000
18351 / 4000
18603 / 4000
19081 / 4000
19380 / 4000
19882 / 4000
20226 / 4000
20587 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
