*******************************VALLEYID*******************************
*
*Quelle:                 E:\Prozessdaten\MDK1\Testdaten\Output_sv5_4000_testdaten\sv5_4000_testdaten_ALL\
*SCHWEISSBEDINGUNGEN:    3.5kN          600ms     9.2kA     
*SHEET:                  HX340+Z100MB   HX340+Z100MB   4.0mm     
*AUTOR:                  Xiaochuan Lu
*DATUM:                  2020-12-19
*
**********************************************************************

time	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	
0.003880	89773.000000	91042.000000	90204.000000	90619.000000	90415.000000	90437.000000	90499.000000	90075.000000	90861.000000	90300.000000	91848.000000	92155.000000	92004.000000	91284.000000	92236.000000	92116.000000	92886.000000	93145.000000	93348.000000	93631.000000	93610.000000	93841.000000	93636.000000	93891.000000	92426.000000	92270.000000	92017.000000	92456.000000	91818.000000	93025.000000	92341.000000	92334.000000	92199.000000	92747.000000	93257.000000	92434.000000	92584.000000	92515.000000	92784.000000	92740.000000	93668.000000	93766.000000	93039.000000	95076.000000	95155.000000	95339.000000	95198.000000	94867.000000	93672.000000	93339.000000	94119.000000	94027.000000	93253.000000	93718.000000	94086.000000	93618.000000	94032.000000	93559.000000	93334.000000	93458.000000	94002.000000	93120.000000	93847.000000	94194.000000	94044.000000	93819.000000	93929.000000	93725.000000	93940.000000	93468.000000	93774.000000	93708.000000	94306.000000	93944.000000	93857.000000	93994.000000	93988.000000	94000.000000	94233.000000	94164.000000	94540.000000	95798.000000	94763.000000	94980.000000	94628.000000	94498.000000	94677.000000	94669.000000	
0.003890	89824.000000	91092.000000	90254.000000	90669.000000	90465.000000	90488.000000	90549.000000	90125.000000	90911.000000	90350.000000	91898.000000	92206.000000	92054.000000	91334.000000	92287.000000	92166.000000	92937.000000	93195.000000	93397.000000	93682.000000	93660.000000	93891.000000	93687.000000	93941.000000	92476.000000	92320.000000	92067.000000	92506.000000	91868.000000	93075.000000	92391.000000	92384.000000	92249.000000	92798.000000	93307.000000	92485.000000	92634.000000	92565.000000	92834.000000	92790.000000	93719.000000	93816.000000	93089.000000	95126.000000	95205.000000	95389.000000	95248.000000	94917.000000	93722.000000	93389.000000	94169.000000	94077.000000	93303.000000	93768.000000	94136.000000	93668.000000	94082.000000	93609.000000	93384.000000	93508.000000	94052.000000	93170.000000	93898.000000	94244.000000	94094.000000	93869.000000	93979.000000	93776.000000	93990.000000	93518.000000	93825.000000	93759.000000	94356.000000	93993.000000	93907.000000	94044.000000	94038.000000	94051.000000	94283.000000	94214.000000	94590.000000	95848.000000	94813.000000	95030.000000	94678.000000	94548.000000	94727.000000	94719.000000	
0.003900	89874.000000	91143.000000	90304.000000	90719.000000	90516.000000	90537.000000	90599.000000	90175.000000	90961.000000	90400.000000	91949.000000	92256.000000	92104.000000	91385.000000	92337.000000	92216.000000	92987.000000	93245.000000	93447.000000	93732.000000	93710.000000	93942.000000	93737.000000	93991.000000	92526.000000	92370.000000	92118.000000	92556.000000	91919.000000	93125.000000	92441.000000	92434.000000	92300.000000	92848.000000	93357.000000	92535.000000	92684.000000	92615.000000	92885.000000	92841.000000	93769.000000	93866.000000	93140.000000	95176.000000	95256.000000	95439.000000	95298.000000	94967.000000	93773.000000	93439.000000	94219.000000	94127.000000	93353.000000	93818.000000	94186.000000	93718.000000	94132.000000	93659.000000	93434.000000	93558.000000	94102.000000	93221.000000	93948.000000	94294.000000	94145.000000	93920.000000	94029.000000	93826.000000	94040.000000	93568.000000	93875.000000	93809.000000	94406.000000	94043.000000	93957.000000	94094.000000	94088.000000	94101.000000	94333.000000	94264.000000	94640.000000	95898.000000	94863.000000	95080.000000	94729.000000	94598.000000	94777.000000	94769.000000	
0.003910	89924.000000	91193.000000	90354.000000	90769.000000	90566.000000	90588.000000	90649.000000	90226.000000	91012.000000	90450.000000	91999.000000	92306.000000	92155.000000	91435.000000	92387.000000	92267.000000	93037.000000	93295.000000	93498.000000	93782.000000	93761.000000	93991.000000	93787.000000	94042.000000	92576.000000	92421.000000	92168.000000	92606.000000	91969.000000	93175.000000	92492.000000	92484.000000	92349.000000	92898.000000	93408.000000	92585.000000	92734.000000	92665.000000	92934.000000	92891.000000	93819.000000	93917.000000	93190.000000	95226.000000	95306.000000	95490.000000	95348.000000	95017.000000	93823.000000	93489.000000	94269.000000	94178.000000	93403.000000	93868.000000	94237.000000	93768.000000	94183.000000	93709.000000	93485.000000	93608.000000	94152.000000	93271.000000	93998.000000	94344.000000	94195.000000	93970.000000	94079.000000	93876.000000	94090.000000	93618.000000	93925.000000	93859.000000	94456.000000	94094.000000	94007.000000	94145.000000	94139.000000	94151.000000	94384.000000	94314.000000	94690.000000	95948.000000	94913.000000	95130.000000	94779.000000	94648.000000	94828.000000	94819.000000	
0.003920	89974.000000	91243.000000	90404.000000	90820.000000	90616.000000	90638.000000	90699.000000	90276.000000	91062.000000	90501.000000	92049.000000	92356.000000	92205.000000	91485.000000	92437.000000	92317.000000	93088.000000	93345.000000	93548.000000	93832.000000	93811.000000	94042.000000	93837.000000	94092.000000	92626.000000	92471.000000	92218.000000	92656.000000	92019.000000	93225.000000	92542.000000	92534.000000	92400.000000	92948.000000	93458.000000	92635.000000	92785.000000	92715.000000	92984.000000	92941.000000	93869.000000	93967.000000	93240.000000	95276.000000	95356.000000	95540.000000	95398.000000	95068.000000	93873.000000	93540.000000	94319.000000	94228.000000	93454.000000	93918.000000	94287.000000	93818.000000	94233.000000	93759.000000	93535.000000	93659.000000	94202.000000	93321.000000	94049.000000	94394.000000	94245.000000	94020.000000	94129.000000	93926.000000	94140.000000	93668.000000	93975.000000	93909.000000	94506.000000	94144.000000	94057.000000	94195.000000	94189.000000	94201.000000	94434.000000	94364.000000	94740.000000	95998.000000	94963.000000	95180.000000	94829.000000	94699.000000	94878.000000	94869.000000	
0.003930	90024.000000	91293.000000	90455.000000	90869.000000	90667.000000	90688.000000	90750.000000	90326.000000	91112.000000	90551.000000	92099.000000	92406.000000	92255.000000	91535.000000	92488.000000	92367.000000	93137.000000	93396.000000	93599.000000	93882.000000	93861.000000	94092.000000	93887.000000	94142.000000	92676.000000	92521.000000	92268.000000	92707.000000	92069.000000	93275.000000	92593.000000	92585.000000	92450.000000	92998.000000	93507.000000	92686.000000	92835.000000	92765.000000	93035.000000	92991.000000	93919.000000	94017.000000	93290.000000	95327.000000	95406.000000	95590.000000	95449.000000	95118.000000	93923.000000	93590.000000	94369.000000	94278.000000	93504.000000	93969.000000	94337.000000	93869.000000	94283.000000	93810.000000	93585.000000	93709.000000	94252.000000	93371.000000	94099.000000	94445.000000	94296.000000	94070.000000	94180.000000	93976.000000	94191.000000	93719.000000	94025.000000	93959.000000	94557.000000	94194.000000	94107.000000	94245.000000	94239.000000	94251.000000	94484.000000	94415.000000	94791.000000	96049.000000	95013.000000	95231.000000	94879.000000	94749.000000	94928.000000	94919.000000	
0.003940	90074.000000	91343.000000	90505.000000	90920.000000	90717.000000	90738.000000	90800.000000	90376.000000	91163.000000	90602.000000	92149.000000	92456.000000	92305.000000	91586.000000	92537.000000	92418.000000	93188.000000	93446.000000	93649.000000	93932.000000	93911.000000	94142.000000	93937.000000	94192.000000	92727.000000	92571.000000	92318.000000	92757.000000	92119.000000	93325.000000	92643.000000	92635.000000	92500.000000	93048.000000	93558.000000	92736.000000	92885.000000	92816.000000	93085.000000	93041.000000	93970.000000	94067.000000	93340.000000	95377.000000	95456.000000	95640.000000	95499.000000	95168.000000	93973.000000	93640.000000	94420.000000	94328.000000	93554.000000	94019.000000	94387.000000	93918.000000	94333.000000	93860.000000	93635.000000	93759.000000	94303.000000	93421.000000	94149.000000	94495.000000	94346.000000	94120.000000	94230.000000	94027.000000	94241.000000	93769.000000	94076.000000	94009.000000	94607.000000	94245.000000	94157.000000	94295.000000	94289.000000	94301.000000	94534.000000	94465.000000	94841.000000	96099.000000	95064.000000	95281.000000	94929.000000	94799.000000	94978.000000	94970.000000	
0.003950	90125.000000	91394.000000	90555.000000	90970.000000	90767.000000	90789.000000	90850.000000	90426.000000	91212.000000	90651.000000	92199.000000	92507.000000	92356.000000	91635.000000	92588.000000	92467.000000	93238.000000	93496.000000	93698.000000	93983.000000	93962.000000	94193.000000	93988.000000	94242.000000	92777.000000	92621.000000	92368.000000	92807.000000	92170.000000	93376.000000	92692.000000	92685.000000	92551.000000	93098.000000	93608.000000	92786.000000	92935.000000	92866.000000	93135.000000	93091.000000	94020.000000	94117.000000	93391.000000	95427.000000	95506.000000	95690.000000	95550.000000	95218.000000	94023.000000	93690.000000	94470.000000	94379.000000	93604.000000	94069.000000	94437.000000	93969.000000	94384.000000	93910.000000	93685.000000	93809.000000	94353.000000	93471.000000	94199.000000	94545.000000	94395.000000	94171.000000	94280.000000	94077.000000	94291.000000	93819.000000	94126.000000	94060.000000	94657.000000	94295.000000	94208.000000	94345.000000	94339.000000	94352.000000	94584.000000	94515.000000	94891.000000	96149.000000	95114.000000	95331.000000	94979.000000	94849.000000	95028.000000	95020.000000	
0.003960	90175.000000	91444.000000	90605.000000	91020.000000	90817.000000	90838.000000	90900.000000	90476.000000	91263.000000	90701.000000	92250.000000	92557.000000	92405.000000	91686.000000	92638.000000	92517.000000	93288.000000	93546.000000	93749.000000	94033.000000	94011.000000	94243.000000	94038.000000	94292.000000	92827.000000	92671.000000	92419.000000	92857.000000	92220.000000	93426.000000	92743.000000	92735.000000	92601.000000	93149.000000	93658.000000	92836.000000	92986.000000	92916.000000	93185.000000	93142.000000	94070.000000	94168.000000	93441.000000	95478.000000	95557.000000	95741.000000	95600.000000	95268.000000	94074.000000	93740.000000	94520.000000	94429.000000	93654.000000	94119.000000	94487.000000	94019.000000	94434.000000	93960.000000	93736.000000	93859.000000	94403.000000	93521.000000	94249.000000	94595.000000	94446.000000	94221.000000	94331.000000	94127.000000	94341.000000	93869.000000	94176.000000	94110.000000	94707.000000	94345.000000	94258.000000	94396.000000	94390.000000	94402.000000	94634.000000	94565.000000	94941.000000	96199.000000	95164.000000	95381.000000	95030.000000	94899.000000	95078.000000	95070.000000	
0.003970	90225.000000	91494.000000	90655.000000	91070.000000	90867.000000	90889.000000	90950.000000	90527.000000	91313.000000	90751.000000	92300.000000	92607.000000	92456.000000	91736.000000	92688.000000	92568.000000	93338.000000	93596.000000	93799.000000	94083.000000	94062.000000	94293.000000	94088.000000	94343.000000	92877.000000	92722.000000	92469.000000	92907.000000	92270.000000	93476.000000	92793.000000	92785.000000	92651.000000	93199.000000	93709.000000	92886.000000	93035.000000	92966.000000	93235.000000	93192.000000	94120.000000	94218.000000	93491.000000	95527.000000	95607.000000	95791.000000	95649.000000	95318.000000	94124.000000	93790.000000	94570.000000	94479.000000	93704.000000	94169.000000	94538.000000	94069.000000	94484.000000	94010.000000	93786.000000	93909.000000	94453.000000	93572.000000	94300.000000	94645.000000	94496.000000	94271.000000	94381.000000	94177.000000	94391.000000	93919.000000	94226.000000	94160.000000	94757.000000	94395.000000	94309.000000	94446.000000	94440.000000	94452.000000	94685.000000	94615.000000	94991.000000	96249.000000	95214.000000	95431.000000	95080.000000	94950.000000	95129.000000	95120.000000	
0.003980	90275.000000	91544.000000	90705.000000	91120.000000	90917.000000	90939.000000	91000.000000	90577.000000	91363.000000	90802.000000	92350.000000	92657.000000	92506.000000	91786.000000	92738.000000	92618.000000	93388.000000	93646.000000	93849.000000	94133.000000	94112.000000	94343.000000	94138.000000	94393.000000	92928.000000	92772.000000	92519.000000	92957.000000	92320.000000	93526.000000	92843.000000	92835.000000	92701.000000	93249.000000	93759.000000	92936.000000	93086.000000	93016.000000	93286.000000	93242.000000	94170.000000	94268.000000	93541.000000	95577.000000	95657.000000	95841.000000	95700.000000	95368.000000	94174.000000	93841.000000	94620.000000	94529.000000	93755.000000	94220.000000	94588.000000	94120.000000	94534.000000	94061.000000	93836.000000	93960.000000	94503.000000	93622.000000	94350.000000	94695.000000	94546.000000	94321.000000	94431.000000	94228.000000	94441.000000	93970.000000	94277.000000	94210.000000	94807.000000	94445.000000	94359.000000	94496.000000	94490.000000	94502.000000	94735.000000	94666.000000	95041.000000	96299.000000	95264.000000	95481.000000	95130.000000	95000.000000	95179.000000	95170.000000	
0.003990	90325.000000	91594.000000	90756.000000	91170.000000	90968.000000	90989.000000	91050.000000	90627.000000	91414.000000	90852.000000	92400.000000	92707.000000	92556.000000	91837.000000	92788.000000	92669.000000	93439.000000	93697.000000	93899.000000	94183.000000	94162.000000	94393.000000	94188.000000	94443.000000	92978.000000	92822.000000	92569.000000	93008.000000	92370.000000	93576.000000	92894.000000	92886.000000	92751.000000	93300.000000	93809.000000	92987.000000	93136.000000	93066.000000	93336.000000	93292.000000	94221.000000	94318.000000	93592.000000	95627.000000	95707.000000	95891.000000	95750.000000	95419.000000	94224.000000	93891.000000	94670.000000	94579.000000	93805.000000	94270.000000	94638.000000	94169.000000	94585.000000	94111.000000	93886.000000	94010.000000	94554.000000	93672.000000	94400.000000	94745.000000	94597.000000	94371.000000	94481.000000	94278.000000	94492.000000	94020.000000	94327.000000	94260.000000	94858.000000	94496.000000	94409.000000	94547.000000	94540.000000	94552.000000	94785.000000	94716.000000	95092.000000	96350.000000	95314.000000	95532.000000	95180.000000	95050.000000	95229.000000	95221.000000	
0.004000	90376.000000	91645.000000	90806.000000	91221.000000	91018.000000	91039.000000	91101.000000	90677.000000	91464.000000	90902.000000	92450.000000	92757.000000	92607.000000	91887.000000	92838.000000	92718.000000	93489.000000	93747.000000	93950.000000	94233.000000	94212.000000	94444.000000	94239.000000	94493.000000	93028.000000	92872.000000	92619.000000	93058.000000	92421.000000	93626.000000	92944.000000	92936.000000	92801.000000	93350.000000	93859.000000	93037.000000	93186.000000	93117.000000	93386.000000	93342.000000	94271.000000	94368.000000	93641.000000	95678.000000	95757.000000	95941.000000	95800.000000	95469.000000	94275.000000	93941.000000	94721.000000	94629.000000	93855.000000	94320.000000	94688.000000	94220.000000	94635.000000	94161.000000	93937.000000	94060.000000	94604.000000	93722.000000	94450.000000	94796.000000	94647.000000	94422.000000	94531.000000	94328.000000	94542.000000	94070.000000	94377.000000	94311.000000	94908.000000	94546.000000	94459.000000	94597.000000	94590.000000	94602.000000	94835.000000	94766.000000	95142.000000	96400.000000	95365.000000	95582.000000	95230.000000	95100.000000	95279.000000	95271.000000	
0.004010	90426.000000	91695.000000	90856.000000	91271.000000	91068.000000	91089.000000	91151.000000	90727.000000	91514.000000	90952.000000	92500.000000	92808.000000	92657.000000	91937.000000	92889.000000	92768.000000	93539.000000	93797.000000	94000.000000	94284.000000	94262.000000	94494.000000	94289.000000	94543.000000	93078.000000	92922.000000	92670.000000	93108.000000	92470.000000	93677.000000	92994.000000	92986.000000	92852.000000	93400.000000	93909.000000	93087.000000	93236.000000	93167.000000	93436.000000	93393.000000	94321.000000	94419.000000	93692.000000	95728.000000	95807.000000	95991.000000	95850.000000	95519.000000	94324.000000	93991.000000	94771.000000	94680.000000	93905.000000	94370.000000	94738.000000	94270.000000	94685.000000	94211.000000	93987.000000	94110.000000	94654.000000	93772.000000	94500.000000	94846.000000	94697.000000	94472.000000	94581.000000	94378.000000	94592.000000	94120.000000	94427.000000	94361.000000	94958.000000	94596.000000	94509.000000	94647.000000	94640.000000	94653.000000	94885.000000	94816.000000	95192.000000	96450.000000	95415.000000	95632.000000	95281.000000	95150.000000	95329.000000	95321.000000	
0.004020	90476.000000	91745.000000	90907.000000	91321.000000	91118.000000	91139.000000	91201.000000	90777.000000	91564.000000	91003.000000	92551.000000	92858.000000	92706.000000	91987.000000	92939.000000	92818.000000	93589.000000	93848.000000	94050.000000	94334.000000	94312.000000	94544.000000	94339.000000	94593.000000	93129.000000	92972.000000	92720.000000	93158.000000	92521.000000	93727.000000	93044.000000	93036.000000	92902.000000	93450.000000	93959.000000	93137.000000	93287.000000	93217.000000	93486.000000	93443.000000	94371.000000	94469.000000	93742.000000	95779.000000	95858.000000	96041.000000	95901.000000	95569.000000	94375.000000	94041.000000	94821.000000	94729.000000	93955.000000	94420.000000	94788.000000	94320.000000	94735.000000	94261.000000	94037.000000	94160.000000	94704.000000	93823.000000	94550.000000	94896.000000	94747.000000	94522.000000	94632.000000	94428.000000	94642.000000	94170.000000	94477.000000	94411.000000	95008.000000	94646.000000	94559.000000	94697.000000	94691.000000	94703.000000	94935.000000	94867.000000	95242.000000	96500.000000	95465.000000	95682.000000	95331.000000	95200.000000	95380.000000	95371.000000	
0.004030	90526.000000	91796.000000	90957.000000	91372.000000	91168.000000	91190.000000	91251.000000	90828.000000	91614.000000	91052.000000	92601.000000	92908.000000	92757.000000	92037.000000	92989.000000	92869.000000	93639.000000	93897.000000	94100.000000	94384.000000	94363.000000	94594.000000	94389.000000	94644.000000	93179.000000	93023.000000	92770.000000	93208.000000	92571.000000	93778.000000	93094.000000	93086.000000	92952.000000	93500.000000	94010.000000	93187.000000	93337.000000	93268.000000	93536.000000	93493.000000	94421.000000	94519.000000	93792.000000	95828.000000	95908.000000	96092.000000	95951.000000	95619.000000	94425.000000	94091.000000	94871.000000	94780.000000	94005.000000	94471.000000	94839.000000	94370.000000	94785.000000	94311.000000	94087.000000	94211.000000	94755.000000	93873.000000	94601.000000	94946.000000	94797.000000	94572.000000	94682.000000	94479.000000	94692.000000	94221.000000	94527.000000	94461.000000	95058.000000	94696.000000	94610.000000	94747.000000	94741.000000	94753.000000	94986.000000	94917.000000	95292.000000	96551.000000	95515.000000	95732.000000	95381.000000	95250.000000	95430.000000	95421.000000	
0.004040	90576.000000	91845.000000	91007.000000	91421.000000	91218.000000	91240.000000	91301.000000	90878.000000	91665.000000	91103.000000	92651.000000	92959.000000	92807.000000	92087.000000	93040.000000	92919.000000	93689.000000	93947.000000	94150.000000	94434.000000	94413.000000	94644.000000	94439.000000	94694.000000	93229.000000	93073.000000	92820.000000	93258.000000	92621.000000	93827.000000	93144.000000	93136.000000	93002.000000	93550.000000	94060.000000	93237.000000	93387.000000	93318.000000	93587.000000	93543.000000	94472.000000	94569.000000	93842.000000	95879.000000	95958.000000	96142.000000	96001.000000	95670.000000	94475.000000	94142.000000	94922.000000	94830.000000	94056.000000	94520.000000	94889.000000	94421.000000	94835.000000	94362.000000	94137.000000	94261.000000	94805.000000	93923.000000	94651.000000	94997.000000	94847.000000	94622.000000	94732.000000	94528.000000	94743.000000	94271.000000	94578.000000	94511.000000	95109.000000	94746.000000	94660.000000	94797.000000	94791.000000	94803.000000	95036.000000	94967.000000	95343.000000	96601.000000	95566.000000	95783.000000	95431.000000	95301.000000	95480.000000	95471.000000	
0.004050	90627.000000	91895.000000	91057.000000	91472.000000	91269.000000	91291.000000	91352.000000	90928.000000	91715.000000	91153.000000	92701.000000	93008.000000	92857.000000	92138.000000	93090.000000	92969.000000	93740.000000	93998.000000	94201.000000	94484.000000	94463.000000	94694.000000	94489.000000	94744.000000	93279.000000	93123.000000	92871.000000	93309.000000	92672.000000	93877.000000	93195.000000	93187.000000	93052.000000	93601.000000	94110.000000	93288.000000	93437.000000	93368.000000	93637.000000	93593.000000	94522.000000	94619.000000	93893.000000	95929.000000	96008.000000	96192.000000	96051.000000	95720.000000	94525.000000	94192.000000	94972.000000	94880.000000	94106.000000	94571.000000	94939.000000	94471.000000	94886.000000	94412.000000	94187.000000	94311.000000	94855.000000	93973.000000	94701.000000	95047.000000	94898.000000	94672.000000	94782.000000	94579.000000	94793.000000	94321.000000	94628.000000	94561.000000	95159.000000	94797.000000	94710.000000	94848.000000	94841.000000	94853.000000	95086.000000	95017.000000	95393.000000	96651.000000	95616.000000	95833.000000	95481.000000	95351.000000	95530.000000	95522.000000	
0.004060	90677.000000	91946.000000	91107.000000	91523.000000	91319.000000	91340.000000	91402.000000	90979.000000	91765.000000	91203.000000	92752.000000	93059.000000	92908.000000	92188.000000	93140.000000	93020.000000	93790.000000	94048.000000	94251.000000	94535.000000	94513.000000	94745.000000	94540.000000	94794.000000	93329.000000	93173.000000	92921.000000	93359.000000	92722.000000	93928.000000	93245.000000	93237.000000	93102.000000	93651.000000	94160.000000	93338.000000	93487.000000	93418.000000	93687.000000	93644.000000	94572.000000	94669.000000	93943.000000	95979.000000	96059.000000	96242.000000	96101.000000	95770.000000	94576.000000	94242.000000	95022.000000	94931.000000	94156.000000	94621.000000	94990.000000	94521.000000	94936.000000	94462.000000	94238.000000	94361.000000	94905.000000	94023.000000	94751.000000	95097.000000	94948.000000	94722.000000	94832.000000	94629.000000	94843.000000	94371.000000	94678.000000	94612.000000	95209.000000	94847.000000	94760.000000	94898.000000	94892.000000	94904.000000	95136.000000	95067.000000	95443.000000	96701.000000	95666.000000	95883.000000	95531.000000	95401.000000	95580.000000	95572.000000	
0.004070	90727.000000	91996.000000	91158.000000	91572.000000	91369.000000	91390.000000	91452.000000	91028.000000	91815.000000	91254.000000	92801.000000	93109.000000	92958.000000	92238.000000	93190.000000	93070.000000	93840.000000	94098.000000	94301.000000	94585.000000	94563.000000	94795.000000	94590.000000	94844.000000	93379.000000	93223.000000	92971.000000	93409.000000	92772.000000	93978.000000	93295.000000	93287.000000	93153.000000	93701.000000	94210.000000	93388.000000	93537.000000	93468.000000	93738.000000	93694.000000	94622.000000	94719.000000	93993.000000	96029.000000	96108.000000	96292.000000	96152.000000	95820.000000	94626.000000	94293.000000	95072.000000	94981.000000	94207.000000	94672.000000	95039.000000	94571.000000	94986.000000	94512.000000	94288.000000	94412.000000	94955.000000	94073.000000	94801.000000	95147.000000	94998.000000	94773.000000	94883.000000	94679.000000	94893.000000	94421.000000	94728.000000	94662.000000	95259.000000	94897.000000	94810.000000	94948.000000	94942.000000	94954.000000	95186.000000	95117.000000	95494.000000	96751.000000	95716.000000	95933.000000	95582.000000	95451.000000	95630.000000	95622.000000	
0.004080	90777.000000	92046.000000	91208.000000	91623.000000	91419.000000	91441.000000	91503.000000	91079.000000	91865.000000	91304.000000	92852.000000	93159.000000	93008.000000	92288.000000	93240.000000	93120.000000	93890.000000	94149.000000	94351.000000	94635.000000	94614.000000	94845.000000	94640.000000	94895.000000	93430.000000	93273.000000	93021.000000	93459.000000	92822.000000	94028.000000	93345.000000	93337.000000	93203.000000	93751.000000	94260.000000	93438.000000	93588.000000	93519.000000	93787.000000	93744.000000	94672.000000	94770.000000	94043.000000	96080.000000	96159.000000	96343.000000	96202.000000	95870.000000	94676.000000	94343.000000	95123.000000	95031.000000	94256.000000	94722.000000	95090.000000	94621.000000	95036.000000	94562.000000	94338.000000	94462.000000	95005.000000	94123.000000	94851.000000	95198.000000	95048.000000	94823.000000	94933.000000	94729.000000	94944.000000	94471.000000	94778.000000	94712.000000	95310.000000	94947.000000	94860.000000	94998.000000	94992.000000	95004.000000	95237.000000	95168.000000	95544.000000	96802.000000	95766.000000	95984.000000	95632.000000	95502.000000	95681.000000	95672.000000	
0.004090	90827.000000	92096.000000	91258.000000	91673.000000	91469.000000	91491.000000	91553.000000	91129.000000	91915.000000	91354.000000	92903.000000	93210.000000	93058.000000	92338.000000	93290.000000	93170.000000	93940.000000	94199.000000	94401.000000	94685.000000	94664.000000	94895.000000	94690.000000	94945.000000	93480.000000	93324.000000	93071.000000	93509.000000	92872.000000	94078.000000	93395.000000	93387.000000	93253.000000	93801.000000	94311.000000	93488.000000	93638.000000	93569.000000	93838.000000	93794.000000	94722.000000	94820.000000	94093.000000	96130.000000	96209.000000	96393.000000	96252.000000	95920.000000	94726.000000	94393.000000	95173.000000	95081.000000	94306.000000	94771.000000	95140.000000	94671.000000	95086.000000	94612.000000	94388.000000	94512.000000	95056.000000	94174.000000	94902.000000	95248.000000	95098.000000	94873.000000	94983.000000	94780.000000	94993.000000	94522.000000	94828.000000	94763.000000	95360.000000	94997.000000	94911.000000	95048.000000	95042.000000	95054.000000	95287.000000	95218.000000	95593.000000	96852.000000	95817.000000	96033.000000	95682.000000	95552.000000	95731.000000	95723.000000	
0.004100	90878.000000	92147.000000	91308.000000	91723.000000	91519.000000	91542.000000	91603.000000	91179.000000	91965.000000	91404.000000	92952.000000	93260.000000	93108.000000	92388.000000	93341.000000	93220.000000	93991.000000	94249.000000	94451.000000	94736.000000	94714.000000	94945.000000	94740.000000	94995.000000	93530.000000	93374.000000	93121.000000	93560.000000	92922.000000	94129.000000	93445.000000	93438.000000	93303.000000	93851.000000	94361.000000	93538.000000	93688.000000	93619.000000	93888.000000	93844.000000	94772.000000	94870.000000	94143.000000	96180.000000	96259.000000	96443.000000	96302.000000	95971.000000	94776.000000	94443.000000	95223.000000	95131.000000	94357.000000	94822.000000	95190.000000	94722.000000	95136.000000	94663.000000	94438.000000	94562.000000	95106.000000	94224.000000	94952.000000	95298.000000	95148.000000	94923.000000	95033.000000	94830.000000	95043.000000	94572.000000	94879.000000	94813.000000	95410.000000	95047.000000	94961.000000	95098.000000	95092.000000	95105.000000	95337.000000	95268.000000	95643.000000	96902.000000	95867.000000	96084.000000	95732.000000	95602.000000	95781.000000	95773.000000	
0.004110	90928.000000	92197.000000	91358.000000	91773.000000	91570.000000	91591.000000	91653.000000	91230.000000	92016.000000	91454.000000	93003.000000	93310.000000	93159.000000	92439.000000	93391.000000	93271.000000	94041.000000	94299.000000	94502.000000	94786.000000	94765.000000	94995.000000	94791.000000	95045.000000	93580.000000	93424.000000	93172.000000	93610.000000	92973.000000	94178.000000	93496.000000	93488.000000	93354.000000	93902.000000	94411.000000	93589.000000	93738.000000	93669.000000	93938.000000	93895.000000	94823.000000	94920.000000	94194.000000	96230.000000	96310.000000	96493.000000	96352.000000	96021.000000	94826.000000	94493.000000	95273.000000	95181.000000	94407.000000	94872.000000	95240.000000	94772.000000	95187.000000	94713.000000	94488.000000	94612.000000	95156.000000	94274.000000	95002.000000	95348.000000	95199.000000	94973.000000	95083.000000	94880.000000	95094.000000	94622.000000	94929.000000	94863.000000	95460.000000	95098.000000	95011.000000	95149.000000	95143.000000	95155.000000	95387.000000	95318.000000	95694.000000	96952.000000	95917.000000	96134.000000	95782.000000	95653.000000	95831.000000	95823.000000	
0.004120	90978.000000	92247.000000	91408.000000	91823.000000	91620.000000	91642.000000	91703.000000	91280.000000	92066.000000	91504.000000	93053.000000	93360.000000	93209.000000	92489.000000	93441.000000	93321.000000	94091.000000	94349.000000	94552.000000	94836.000000	94815.000000	95045.000000	94841.000000	95096.000000	93630.000000	93474.000000	93222.000000	93660.000000	93023.000000	94229.000000	93546.000000	93538.000000	93404.000000	93952.000000	94461.000000	93639.000000	93788.000000	93719.000000	93988.000000	93945.000000	94873.000000	94970.000000	94244.000000	96280.000000	96360.000000	96543.000000	96403.000000	96071.000000	94877.000000	94543.000000	95323.000000	95232.000000	94457.000000	94922.000000	95291.000000	94822.000000	95237.000000	94763.000000	94539.000000	94662.000000	95206.000000	94324.000000	95052.000000	95398.000000	95249.000000	95024.000000	95133.000000	94930.000000	95144.000000	94672.000000	94979.000000	94913.000000	95510.000000	95148.000000	95061.000000	95199.000000	95193.000000	95205.000000	95438.000000	95368.000000	95744.000000	97002.000000	95967.000000	96184.000000	95833.000000	95702.000000	95882.000000	95873.000000	
